111824.0,112368.5,112452.5,112698.0,112852.5,112979.5,112759.0,112670.5,112499.0,112153.5
112691.0,112618.5,112049.5,112219.5,112447.5,112326.0,112150.0,112299.5,111583.0,111836.5,111735.5,111404.0
112589.5,112423.5,112766.0,112639.0,112344.5,112621.0,113015.5
113238.0,113877.0,114080.5,114422.0,114533.5,114554.5,114405.0,114513.5,114122.5,114277.5,114403.0,114500.0,114397.0,114219.0,114107.0
110556.5,112219.0,112132.0,112198.5,112219.0
111824.0,112368.5,112452.5,112698.0,112852.5,112979.5,112759.0,112670.5,112499.0,112153.5
112691.0,112618.5,112049.5,112219.5,112447.5,112326.0,112150.0,112299.5,111583.0,111836.5,111735.5,111404.0
112589.5,112423.5,112766.0,112639.0,112344.5,112621.0,113015.5
113238.0,113877.0,114080.5,114422.0,114533.5,114554.5,114405.0,114513.5,114122.5,114277.5,114403.0,114500.0,114397.0,114219.0,114107.0
110556.5,112219.0,112132.0,112198.5,112219.0
111937.5,112324.0,112596.0,112560.0,112755.0,112818.0,112946.5,112509.5,112534.5,112402.5
112374.5,112447.0,112170.0,112244.5,112138.5,112090.0,112324.0,112091.5,112450.0,111878.5,111515.5,111505.0
112431.0,112546.0,112619.0,112742.0,112742.0,112502.5,112757.5
113179.5,113475.0,113907.5,114486.5,114242.5,114448.0,114759.0,114661.0,114109.0,114467.0,113995.0,114520.5,114367.5,114332.5,114208.0
110603.5,111973.5,112415.5,112355.5,112390.5
111824.0,112368.5,112452.5,112698.0,112852.5,112979.5,112759.0,112670.5,112499.0,112153.5
112691.0,112618.5,112049.5,112219.5,112447.5,112326.0,112150.0,112299.5,111583.0,111836.5,111735.5,111404.0
112589.5,112423.5,112766.0,112639.0,112344.5,112621.0,113015.5
113238.0,113877.0,114080.5,114422.0,114533.5,114554.5,114405.0,114513.5,114122.5,114277.5,114403.0,114500.0,114397.0,114219.0,114107.0
110556.5,112219.0,112132.0,112198.5,112219.0
111937.5,112324.0,112596.0,112560.0,112755.0,112818.0,112946.5,112509.5,112534.5,112402.5
112374.5,112447.0,112170.0,112244.5,112138.5,112090.0,112324.0,112091.5,112450.0,111878.5,111515.5,111505.0
112431.0,112546.0,112619.0,112742.0,112742.0,112502.5,112757.5
113179.5,113475.0,113907.5,114486.5,114242.5,114448.0,114759.0,114661.0,114109.0,114467.0,113995.0,114520.5,114367.5,114332.5,114208.0
110603.5,111973.5,112415.5,112355.5,112390.5
111822.0,112265.5,112676.5,112610.5,112711.0,112976.5,112534.0,112992.5,112699.0,112882.5
112701.0,112447.0,112260.0,112174.5,112190.0,112170.0,112080.5,112177.5,112154.0,111667.5,112168.0,111453.5
112613.5,112418.5,112609.5,112535.0,112672.5,112690.0,112737.0
113268.0,113831.0,114012.5,114479.0,114828.0,114462.5,114960.5,114381.5,114174.0,114591.5,114579.0,114469.0,114462.5,114113.0,114059.0
110510.0,112332.5,112172.0,112456.5,112368.5
111824.0,112368.5,112452.5,112698.0,112852.5,112979.5,112759.0,112670.5,112499.0,112153.5
112691.0,112618.5,112049.5,112219.5,112447.5,112326.0,112150.0,112299.5,111583.0,111836.5,111735.5,111404.0
112589.5,112423.5,112766.0,112639.0,112344.5,112621.0,113015.5
113238.0,113877.0,114080.5,114422.0,114533.5,114554.5,114405.0,114513.5,114122.5,114277.5,114403.0,114500.0,114397.0,114219.0,114107.0
110556.5,112219.0,112132.0,112198.5,112219.0
111937.5,112324.0,112596.0,112560.0,112755.0,112818.0,112946.5,112509.5,112534.5,112402.5
112374.5,112447.0,112170.0,112244.5,112138.5,112090.0,112324.0,112091.5,112450.0,111878.5,111515.5,111505.0
112431.0,112546.0,112619.0,112742.0,112742.0,112502.5,112757.5
113179.5,113475.0,113907.5,114486.5,114242.5,114448.0,114759.0,114661.0,114109.0,114467.0,113995.0,114520.5,114367.5,114332.5,114208.0
110603.5,111973.5,112415.5,112355.5,112390.5
111822.0,112265.5,112676.5,112610.5,112711.0,112976.5,112534.0,112992.5,112699.0,112882.5
112701.0,112447.0,112260.0,112174.5,112190.0,112170.0,112080.5,112177.5,112154.0,111667.5,112168.0,111453.5
112613.5,112418.5,112609.5,112535.0,112672.5,112690.0,112737.0
113268.0,113831.0,114012.5,114479.0,114828.0,114462.5,114960.5,114381.5,114174.0,114591.5,114579.0,114469.0,114462.5,114113.0,114059.0
110510.0,112332.5,112172.0,112456.5,112368.5
111876.0,112122.0,112479.0,112801.0,112825.0,112961.0,112789.0,112683.5,112733.5,112478.5
112465.0,112212.0,112417.5,112136.0,112427.0,112203.5,112222.5,112244.0,112053.5,111775.5,112209.5,111402.0
112546.0,112593.5,112418.5,112783.0,112290.0,112642.5,112836.5
113420.5,114037.0,114075.0,114091.0,114406.0,114458.0,114736.0,114517.5,114553.0,114351.5,114446.5,114309.0,114298.0,114396.0,113980.5
110603.5,112293.5,112196.0,112016.0,112258.0
111824.0,112368.5,112452.5,112698.0,112852.5,112979.5,112759.0,112670.5,112499.0,112153.5
112691.0,112618.5,112049.5,112219.5,112447.5,112326.0,112150.0,112299.5,111583.0,111836.5,111735.5,111404.0
112589.5,112423.5,112766.0,112639.0,112344.5,112621.0,113015.5
113238.0,113877.0,114080.5,114422.0,114533.5,114554.5,114405.0,114513.5,114122.5,114277.5,114403.0,114500.0,114397.0,114219.0,114107.0
110556.5,112219.0,112132.0,112198.5,112219.0
111937.5,112324.0,112596.0,112560.0,112755.0,112818.0,112946.5,112509.5,112534.5,112402.5
112374.5,112447.0,112170.0,112244.5,112138.5,112090.0,112324.0,112091.5,112450.0,111878.5,111515.5,111505.0
112431.0,112546.0,112619.0,112742.0,112742.0,112502.5,112757.5
113179.5,113475.0,113907.5,114486.5,114242.5,114448.0,114759.0,114661.0,114109.0,114467.0,113995.0,114520.5,114367.5,114332.5,114208.0
110603.5,111973.5,112415.5,112355.5,112390.5
111822.0,112265.5,112676.5,112610.5,112711.0,112976.5,112534.0,112992.5,112699.0,112882.5
112701.0,112447.0,112260.0,112174.5,112190.0,112170.0,112080.5,112177.5,112154.0,111667.5,112168.0,111453.5
112613.5,112418.5,112609.5,112535.0,112672.5,112690.0,112737.0
113268.0,113831.0,114012.5,114479.0,114828.0,114462.5,114960.5,114381.5,114174.0,114591.5,114579.0,114469.0,114462.5,114113.0,114059.0
110510.0,112332.5,112172.0,112456.5,112368.5
111876.0,112122.0,112479.0,112801.0,112825.0,112961.0,112789.0,112683.5,112733.5,112478.5
112465.0,112212.0,112417.5,112136.0,112427.0,112203.5,112222.5,112244.0,112053.5,111775.5,112209.5,111402.0
112546.0,112593.5,112418.5,112783.0,112290.0,112642.5,112836.5
113420.5,114037.0,114075.0,114091.0,114406.0,114458.0,114736.0,114517.5,114553.0,114351.5,114446.5,114309.0,114298.0,114396.0,113980.5
110603.5,112293.5,112196.0,112016.0,112258.0
111822.0,112298.0,112537.5,112785.0,112678.5,112921.5,112608.0,112641.0,112374.0,112257.5
112691.0,112701.0,112547.5,112582.0,112521.0,112329.0,112395.5,112152.5,112169.0,111746.0,111598.5,111189.5
112412.0,112613.5,112653.0,112653.5,112718.0,112572.0,112877.5
113420.5,113838.5,113808.0,114417.0,114751.0,114693.0,114536.0,114692.0,114291.0,114637.5,114148.5,114486.0,114265.5,113936.5,114354.5
110571.0,111825.5,111607.5,112232.0,112167.0
